	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
197	116.632720,23.515911	大路顶路南50米	潮安区	潮州市	B0FFI1AW13	[]	千色美港货店	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	116.632720	23.515911	千色店
198	117.035414,30.504744	新义街与玉琳路交叉口东南50米	大观区	安庆市	B0FFI1D3PK	[]	百媚千色内衣店	安徽省	[]	购物服务;购物相关场所;购物相关场所	060000	117.035414	30.504744	千色店
199	107.200246,22.835054	县城内古榕路95号	大新县	崇左市	B0FFF2YOA1	[]	美姿千色精品店	广西壮族自治区	[]	购物服务;购物相关场所;购物相关场所	060000	107.200246	22.835054	千色店
200	115.921829,28.654387	解放西路81号凯德广场城南苑01层38-39号	青云谱区	南昌市	B0FFGISYWL	[]	千色化妆品店	江西省	[]	购物服务;购物相关场所;购物相关场所	060000	115.921829	28.654387	千色店
201	120.453137,31.789873	华士镇陆桥陆东大街30-17号	江阴市	无锡市	B0FFH2WPL2	[]	千色化妆品店	江苏省	[]	购物服务;购物相关场所;购物相关场所	060000	120.453137	31.789873	千色店
202	117.989659,32.775786	明光街道世纪广场	明光市	滁州市	B0FFH9SQEP	[]	千色化妆品店	安徽省	[]	购物服务;购物相关场所;购物相关场所	060000	117.989659	32.775786	千色店
203	113.836726,22.699218	富源街91号	宝安区	深圳市	B0FFFDMUZO	[]	千色女装专卖店	广东省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	113.836726	22.699218	千色店
204	113.354466,22.942038	西丽路13号附近	番禺区	广州市	B0FFH114ZK	[]	展鹏喷绘广告服务千色店	广东省	15818858819	购物服务;购物相关场所;购物相关场所	060000	113.354466	22.942038	千色店
205	113.690308,34.815509	国基路花园路21世纪社区湖适门面房	金水区	郑州市	B0FFHRKFOS	[]	汇千色工厂店	河南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	113.690308	34.815509	千色店
206	114.936991,24.427345	阳明镇珊湖路86号	和平县	河源市	B0FFH3A7BA	[]	千色汽车漆店	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	114.936991	24.427345	千色店
207	106.619312,23.893302	城乡路23号	右江区	百色市	B0FFH6ADER	[]	千色化妆品店	广西壮族自治区	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	106.619312	23.893302	千色店
208	115.430584,30.238802	蕲阳步行街与111县道交叉口西北50米	蕲春县	黄冈市	B0FFHOZ7UN	[]	千色美妆体验店	湖北省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	115.430584	30.238802	千色店
209	130.349253,46.798686	金地家园小区7号楼7号门市	郊区	佳木斯市	B0FFHJ6OO9	[]	千色化妆品店	黑龙江省	18145474671	购物服务;个人用品/化妆品店;其它个人用品店	061400	130.349253	46.798686	千色店
210	115.809944,29.246918	凯旋城8栋	共青城市	九江市	B0FFGB83DE	[]	千色化妆品店	江西省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	115.809944	29.246918	千色店
211	99.930504,22.556099	建设路司法局楼下	澜沧拉祜族自治县	普洱市	B036F161Q9	[]	千色化妆名品店	云南省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	99.930504	22.556099	千色店
212	105.329140,34.737570	大像山镇西关六峰商厦东门	甘谷县	天水市	B0FFHDZ35O	[]	千色花饰品店	甘肃省	18693817017	购物服务;购物相关场所;购物相关场所	060000	105.329140	34.737570	千色店
213	113.224130,23.208021	庆丰纺织一路东150米	白云区	广州市	B0FFG6FAQK	[]	千色名店	广东省	15918477898	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	113.224130	23.208021	千色店
214	110.919719,21.665840	官渡南路与新湖路交叉口西北50米	茂南区	茂名市	B029C0PCAM	[]	千色名店	广东省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	110.919719	21.665840	千色店
215	113.083863,23.226711	小江大道与市场二路交叉口西北150米	南海区	佛山市	B0FFGVJIID	[]	千色鞋店	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	113.083863	23.226711	千色店
216	113.363578,22.685587	黄圃镇马安市场A4号	中山市	中山市	B0FFGC04KI	[]	千色鞋店	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	113.363578	22.685587	千色店
217	125.834926,44.151288	新风街与站前路交叉口西南150米	九台区	长春市	B0FFF05I3B	[]	千色鞋店	吉林省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	125.834926	44.151288	千色店
218	112.604815,22.896888	蛟塘镇振兴路	高要区	肇庆市	B0FFG3A2OC	[]	千色名店	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	112.604815	22.896888	千色店
219	120.810104,27.880983	沙城镇七甲老街147号	龙湾区	温州市	B0FFGLW54M	[]	千色花饰品店	浙江省	[]	购物服务;专卖店;礼品饰品店	061209	120.810104	27.880983	千色店
220	113.921586,22.921243	景富西路豫香园对面	东莞市	东莞市	B0FFG46T0U	[]	千色美精品店	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	113.921586	22.921243	千色店
221	123.403345,41.816094	白云山路23号	皇姑区	沈阳市	B0FFGC8V57	[]	千色品牌折扣店	辽宁省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	123.403345	41.816094	千色店
222	111.999557,27.750480	五江建材城b区12栋3号	娄星区	娄底市	B0FFGC091K	[]	千色花油漆店	湖南省	[]	购物服务;购物相关场所;购物相关场所	060000	111.999557	27.750480	千色店
223	111.706459,28.956113	德山经济开发区德山大道537号	武陵区	常德市	B0FFF4DNJA	[]	千色花饰品店	湖南省	[]	购物服务;专卖店;礼品饰品店	061209	111.706459	28.956113	千色店
224	114.690767,23.752021	上城街道红星路65号	源城区	河源市	B0FFH3A74Z	[]	千色花油漆店	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	114.690767	23.752021	千色店
225	120.406868,30.119882	杨汛桥镇孙家桥居委会对面江东路198号	柯桥区	绍兴市	B0FFH6AIH8	[]	千色花油漆店	浙江省	[]	购物服务;购物相关场所;购物相关场所	060000	120.406868	30.119882	千色店
226	112.381065,24.787425	吕仙路60号	连州市	清远市	B0FFFWAFLK	[]	千色品牌折扣店	广东省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	112.381065	24.787425	千色店
227	111.970503,21.876766	石湾北路516号	江城区	阳江市	B0FFHIBQ68	[]	千色花专卖店	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	111.970503	21.876766	千色店
228	120.695590,32.355782	丁堰镇丁新西路46号	如皋市	南通市	B0FFGIVBYD	[]	千色花油漆店	江苏省	[]	购物服务;购物相关场所;购物相关场所	060000	120.695590	32.355782	千色店
229	111.982549,27.747025	涟钢大市场桑塘街	娄星区	娄底市	B0FFICP6Z2	[]	千色龙油漆店	湖南省	[]	购物服务;购物相关场所;购物相关场所	060000	111.982549	27.747025	千色店
230	119.165476,29.020569	巨龙路791号	龙游县	衢州市	B0FFHJ5QZC	[]	千色花油漆店	浙江省	[]	购物服务;购物相关场所;购物相关场所	060000	119.165476	29.020569	千色店
231	121.777487,42.736060	兴源路与文化街交叉口北100米	库伦旗	通辽市	B0FFG1BJWD	[]	千色年华内衣店	内蒙古自治区	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	121.777487	42.736060	千色店
232	110.159506,22.625020	玉城街道公园路140号	玉州区	玉林市	B0FFHGXQH3	[]	千色花专卖店	广西壮族自治区	[]	购物服务;购物相关场所;购物相关场所	060000	110.159506	22.625020	千色店
233	111.954933,28.766258	太子庙大众五金店太子庙镇太丰路口	汉寿县	常德市	B0FFIMG13P	[]	千色花油漆店	湖南省	[]	购物服务;购物相关场所;购物相关场所	060000	111.954933	28.766258	千色店
234	112.887091,23.174105	西南兴达路6号之2	三水区	佛山市	B02F50YAUE	[]	千色花涂料店	广东省	0757-87838893;13380201181	购物服务;家居建材市场;建材五金市场	060603	112.887091	23.174105	千色店
235	108.136867,23.522618	034县道与511县道交叉口东南200米	马山县	南宁市	B0FFG3Z97O	[]	千色花建材店	广西壮族自治区	0771-6850999;15977771828	购物服务;家居建材市场;家居建材市场	060600	108.136867	23.522618	千色店
236	98.691328,24.588222	长庚路与龙山路交叉口东南100米	龙陵县	保山市	B0FFG3GMSU	[]	千色花服装店	云南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	98.691328	24.588222	千色店
237	119.260880,32.432366	刘集镇通扬路58号	仪征市	扬州市	B0FFFWP50N	[]	千色花油漆店	江苏省	15050773766	购物服务;家居建材市场;建材五金市场	060603	119.260880	32.432366	千色店
238	116.314654,33.583142	021县道西100米	涡阳县	亳州市	B0FFG895B6	[]	千色名店	安徽省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	116.314654	33.583142	千色店
239	121.368567,28.578953	商西路102号	路桥区	台州市	B0FFFOQ7JI	[]	千色美化妆店	浙江省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	121.368567	28.578953	千色店
240	106.725922,26.563076	市南路138	南明区	贵阳市	B0FFGN5YVD	[]	千色花油漆店	贵州省	[]	购物服务;购物相关场所;购物相关场所	060000	106.725922	26.563076	千色店
241	123.259486,46.961375	府东街与府西街交叉口北侧110米路东	龙江县	齐齐哈尔市	B0FFHO5ES2	[]	龙江县宏伟千色服饰店	黑龙江省	0452-5207890	购物服务;专卖店;专营店	061200	123.259486	46.961375	千色店
242	107.053075,33.078489	新桥五金机电市场南六排五十二号	汉台区	汉中市	B0FFHCHR5F	[]	千色花漆店	陕西省	[]	购物服务;购物相关场所;购物相关场所	060000	107.053075	33.078489	千色店
243	116.706399,28.982608	鄱阳镇建材大市场十栋	鄱阳县	上饶市	B0FFH0VSDV	[]	千色花漆店	江西省	[]	购物服务;购物相关场所;购物相关场所	060000	116.706399	28.982608	千色店
244	106.635558,26.676697	艳山红镇艳山红长宁街42号	白云区	贵阳市	B035301RQN	[]	千色店(长宁街)	贵州省	[]	生活服务;美容美发店;美容美发店	071100	106.635558	26.676697	千色店
245	117.894345,33.477917	东一环路与道院街交叉口东200米	泗县	宿州市	B0FFIHNMI4	[]	千色店美容	安徽省	[]	生活服务;美容美发店;美容美发店	071100	117.894345	33.477917	千色店
246	114.123436,22.368876	荃湾街市街67号附近	荃湾区	香港特别行政区	B0FFHFGJPY	[]	千色店停车场	香港特别行政区	[]	交通设施服务;停车场;停车场相关	150900	114.123436	22.368876	千色店
247	113.257056,23.246565	平沙天和百货一楼	白云区	广州市	B0FFHWUTC7	[]	千色美甲店	广东省	[]	生活服务;生活服务场所;生活服务场所	070000	113.257056	23.246565	千色店
248	113.191390,22.909587	北滘镇槎涌赤花路河东街13号	顺德区	佛山市	B0FFF4KPJJ	[]	千色美发店	广东省	[]	生活服务;美容美发店;美容美发店	071100	113.191390	22.909587	千色店
249	117.239989,31.866807	青阳路与高刘路交口向北100米欧莱雅理发店店内	蜀山区	合肥市	B0FFIGEIDJ	[]	千色美甲店	安徽省	15256939590	生活服务;美容美发店;美容美发店	071100	117.239989	31.866807	千色店
250	120.549999,31.438076	黄埭镇潘阳新村183号	相城区	苏州市	B0FFGCA3AJ	[]	千色化妆店	江苏省	18662202832	生活服务;美容美发店;美容美发店	071100	120.549999	31.438076	千色店
251	113.827171,31.616722	西亚丽宝广场二楼	广水市	随州市	B0FFFFOII8	[]	精工美甲千色店	湖北省	13886854118	生活服务;美容美发店;美容美发店	071100	113.827171	31.616722	千色店
252	118.061448,36.802030	金晶大道66号万象汇5楼食通天美食广场	张店区	淄博市	B0FFHDRXO5	[]	千色云南(万象汇食通天美食广场店)	山东省	0533-6280321	餐饮服务;餐饮相关场所;餐饮相关	050000	118.061448	36.802030	千色店
253	113.914923,30.931499	广场街办事处学院路31-2号	孝南区	孝感市	B0FFH5TOV5	[]	千色花(学院店)	湖北省	[]	购物服务;购物相关场所;购物相关场所	060000	113.914923	30.931499	千色店
254	112.224107,30.339481	万达广场写字楼SOHO-B座15楼1504室(万达广场大润发旁)	荆州区	荆州市	B0FFGBT8TN	[]	千色美妆(万达店)	湖北省	18746658323;17798342646	购物服务;购物相关场所;购物相关场所	060000	112.224107	30.339481	千色店
255	113.727976,22.831991	大北路与大坑路交叉口西100米	东莞市	东莞市	B0FFG8XUI0	[]	千色美(怀德店)	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	113.727976	22.831991	千色店
256	108.445510,22.804624	仙葫经济开发区管理委员会开泰路133-14号	青秀区	南宁市	B0FFF4MFI0	[]	千色美(仙葫店)	广西壮族自治区	15607819325	生活服务;美容美发店;美容美发店	071100	108.445510	22.804624	千色店
257	104.803446,28.141199	006乡道与023县道交叉口东南50米	珙县	宜宾市	B0FFI2LYXZ	[]	千色美妆(连锁店)	四川省	[]	购物服务;专卖店;专营店	061200	104.803446	28.141199	千色店
258	121.181165,30.971838	石湖荡镇李塔镇唐明路888号	松江区	上海市	B0FFGJ95X4	[]	千色佳人(塔汇店)	上海市	[]	生活服务;美容美发店;美容美发店	071100	121.181165	30.971838	千色店
259	120.729554,28.446172	岩坦街147号附近	永嘉县	温州市	B0FFFZVLTP	[]	千色花(南什店)	浙江省	18267888367	购物服务;便民商店/便利店;便民商店/便利店	060200	120.729554	28.446172	千色店
260	114.089144,22.831524	宏业北路与西富街交叉口东50米	东莞市	东莞市	B0FFHO8F9M	[]	千色美(塘厦店)	广东省	13827295001	生活服务;美容美发店;美容美发店	071100	114.089144	22.831524	千色店
261	111.514047,22.529896	城东大道S280号附近	罗定市	云浮市	B0FFGFSOMG	[]	千色花(太平店)	广东省	18218168966;15819518550	购物服务;家居建材市场;建材五金市场	060603	111.514047	22.529896	千色店
262	113.822382,23.106276	石碣镇蟠桃路东兴楼6号	东莞市	东莞市	B0FFGB237D	[]	千色佳人(石碣店)	广东省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	113.822382	23.106276	千色店
263	103.910272,30.725787	永宁镇红叶街126号	温江区	成都市	B0FFHCQCCA	[]	千色美(永宁店)	四川省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	103.910272	30.725787	千色店
264	113.850279,27.636467	文化路步行街K栋155号	安源区	萍乡市	B0FFF41JCV	[]	千色美(旗舰店)	江西省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	113.850279	27.636467	千色店
265	106.832869,27.541647	常春园路与贸易南街交叉口东50米	播州区	遵义市	B0FFFWLI94	[]	千色秀(南白店)	贵州省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	106.832869	27.541647	千色店
266	115.465073,36.407307	贡院街15附近	冠县	聊城市	B0FFFWKVX6	[]	千色名妆(名品店)	山东省	18263599899	购物服务;个人用品/化妆品店;其它个人用品店	061400	115.465073	36.407307	千色店
267	120.625623,31.306634	干将东路857号瑞基大厦A416室	姑苏区	苏州市	B02000IED9	[]	千色店商业有限公司华东办事处	江苏省	[]	公司企业;公司;公司	170200	120.625623	31.306634	千色店
268	120.825805,27.918439	永中街道永强路92号	龙湾区	温州市	B0FFFWGPQO	[]	汇千色(永中店)	浙江省	0577-86993790	购物服务;个人用品/化妆品店;其它个人用品店	061400	120.825805	27.918439	千色店
269	121.423320,29.294742	红枫路853-854号	宁海县	宁波市	B023E10QKF	[]	千色花(宁海专卖店)	浙江省	0574-65528269	购物服务;家居建材市场;建材五金市场	060603	121.423320	29.294742	千色店
270	117.246130,31.851897	长江西路436号附近	蜀山区	合肥市	B02270JKCW	[]	千色百货(五里墩店)	安徽省	13956002668	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	117.246130	31.851897	千色店
